0,10,1612,42.064332,-87.685533,Central_L
0,10,1647,42.064332,-87.685533,Central_L
0,10,1702,42.064332,-87.685533,Central_L
0,10,1727,42.064332,-87.685533,Central_L
0,10,1747,42.064332,-87.685533,Central_L
0,10,1757,42.064332,-87.685533,Central_L
0,10,1817,42.064332,-87.685533,Central_L
0,10,1857,42.064332,-87.685533,Central_L
0,10,1912,42.064332,-87.685533,Central_L
0,10,2002,42.064332,-87.685533,Central_L
0,10,2057,42.064332,-87.685533,Central_L
0,10,2217,42.064332,-87.685533,Central_L
0,10,2259,42.064332,-87.685533,Central_L
0,11,723,42.063982,-87.692056,Central/Jackson
0,11,803,42.063982,-87.692056,Central/Jackson
0,11,843,42.063982,-87.692056,Central/Jackson
0,11,858,42.063982,-87.692056,Central/Jackson
0,11,913,42.063982,-87.692056,Central/Jackson
0,11,943,42.063982,-87.692056,Central/Jackson
0,11,1013,42.063982,-87.692056,Central/Jackson
0,11,1053,42.063982,-87.692056,Central/Jackson
0,11,1133,42.063982,-87.692056,Central/Jackson
0,11,1158,42.063982,-87.692056,Central/Jackson
0,11,1238,42.063982,-87.692056,Central/Jackson
0,11,1318,42.063982,-87.692056,Central/Jackson
0,11,1343,42.063982,-87.692056,Central/Jackson
0,11,1423,42.063982,-87.692056,Central/Jackson
0,11,1508,42.063982,-87.692056,Central/Jackson
0,11,1528,42.063982,-87.692056,Central/Jackson
0,11,1613,42.063982,-87.692056,Central/Jackson
0,11,1648,42.063982,-87.692056,Central/Jackson
0,11,1703,42.063982,-87.692056,Central/Jackson
0,11,1728,42.063982,-87.692056,Central/Jackson
0,11,1748,42.063982,-87.692056,Central/Jackson
0,11,1758,42.063982,-87.692056,Central/Jackson
0,11,1818,42.063982,-87.692056,Central/Jackson
0,11,1858,42.063982,-87.692056,Central/Jackson
0,11,1913,42.063982,-87.692056,Central/Jackson
0,11,2003,42.063982,-87.692056,Central/Jackson
0,11,2058,42.063982,-87.692056,Central/Jackson
0,11,2218,42.063982,-87.692056,Central/Jackson
0,11,2300,42.063982,-87.692056,Central/Jackson
0,12,725,42.065304,-87.694287,Ryan_Field
0,12,805,42.065304,-87.694287,Ryan_Field
0,12,845,42.065304,-87.694287,Ryan_Field
0,12,900,42.065304,-87.694287,Ryan_Field
0,12,915,42.065304,-87.694287,Ryan_Field
0,12,945,42.065304,-87.694287,Ryan_Field
0,12,1015,42.065304,-87.694287,Ryan_Field
0,12,1055,42.065304,-87.694287,Ryan_Field
0,12,1135,42.065304,-87.694287,Ryan_Field
0,12,1200,42.065304,-87.694287,Ryan_Field
0,12,1240,42.065304,-87.694287,Ryan_Field
0,12,1320,42.065304,-87.694287,Ryan_Field
0,12,1345,42.065304,-87.694287,Ryan_Field
0,12,1425,42.065304,-87.694287,Ryan_Field
0,12,1510,42.065304,-87.694287,Ryan_Field
0,12,1530,42.065304,-87.694287,Ryan_Field
0,12,1615,42.065304,-87.694287,Ryan_Field
0,12,1650,42.065304,-87.694287,Ryan_Field
0,12,1705,42.065304,-87.694287,Ryan_Field
0,12,1730,42.065304,-87.694287,Ryan_Field
0,12,1750,42.065304,-87.694287,Ryan_Field
0,12,1800,42.065304,-87.694287,Ryan_Field
0,12,1820,42.065304,-87.694287,Ryan_Field
0,12,1900,42.065304,-87.694287,Ryan_Field
0,12,1915,42.065304,-87.694287,Ryan_Field
0,12,2005,42.065304,-87.694287,Ryan_Field
0,12,2100,42.065304,-87.694287,Ryan_Field
0,12,2220,42.065304,-87.694287,Ryan_Field
0,12,2302,42.065304,-87.694287,Ryan_Field
